   j      e(j)         levid         stwt


  1.8284E-16 1.3995E-16 1.0728E-16 8.2457E-17 6.3583E-17 4.9246E-17 3.8330E-17
  3.0025E-17 2.3677E-17 1.8813E-17 1.5078E-17 1.2184E-17 9.9337E-18 8.1734E-18
 10200501.0310 -1.6855E-01  3.6044E-14  3.2132E-14  2.8645E-14  2.5539E-14
  2.2771E-14 2.0306E-14 1.8111E-14 1.6155E-14 1.4415E-14 1.2865E-14 1.1486E-14
  1.0260E-14 9.1701E-15 8.2019E-15 7.3427E-15 6.5813E-15 5.9075E-15 5.3125E-15
  4.7887E-15 4.3292E-15 3.9284E-15 3.5810E-15 3.2825E-15 3.0285E-15 2.8139E-15
  2.6336E-15 2.4837E-15 2.3638E-15 2.2785E-15 2.2388E-15 2.2678E-15 2.4067E-15
  2.7087E-15 3.2108E-15 3.8959E-15 4.6718E-15 5.3930E-15 5.9176E-15 6.1611E-15
  6.1149E-15 5.8271E-15 5.3097E-15 4.7398E-15 4.1373E-15 3.4895E-15 2.9343E-15
  2.3979E-15 1.9378E-15 1.5692E-15 1.2438E-15 9.9175E-16 7.7517E-16 6.1153E-16
  4.8125E-16 3.1431E-16 2.4138E-16 1.8485E-16 1.3615E-16 1.0320E-16 7.8090E-17
  5.9020E-17 4.4562E-17 3.3640E-17 2.5397E-17 1.9208E-17 1.4552E-17 1.1052E-17
  8.4229E-18 6.4479E-18 4.9623E-18 3.8420E-18 2.9959E-18 2.3535E-18 1.8654E-18
  1.4920E-18 1.2044E-18 9.8157E-19 8.0772E-19 6.7070E-19 5.6186E-19 4.7453E-19
 10200501.0410 -8.7308E-02  1.3687E-14  1.2200E-14  1.0874E-14  9.6921E-15
  8.6392E-15 7.7008E-15 6.8647E-15 6.1197E-15 5.4560E-15 4.8647E-15 4.3380E-15
  3.8690E-15 3.4515E-15 3.0800E-15 2.7496E-15 2.4561E-15 2.1956E-15 1.9650E-15
  1.7613E-15 1.5821E-15 1.4255E-15 1.2898E-15 1.1735E-15 1.0753E-15 9.9335E-16
  9.2547E-16 8.6934E-16 8.2354E-16 7.8847E-16 7.6706E-16 7.6816E-16 8.1600E-16
  9.5975E-16 1.2641E-15 1.7702E-15 2.4475E-15 3.1811E-15 3.8149E-15 4.2202E-15
  4.3416E-15 4.1989E-15 3.8402E-15 3.3800E-15 2.8783E-15 2.3700E-15 1.9222E-15
  1.5220E-15 1.1893E-15 9.2533E-16 7.0913E-16 5.4393E-16 4.1190E-16 3.1342E-16
  2.3819E-16 1.6078E-16 1.2002E-16 8.9463E-17 6.5025E-17 4.8168E-17 3.5674E-17
  2.6408E-17 1.9551E-17 1.4481E-17 1.0742E-17 7.9801E-18 5.9410E-18 4.4375E-18
  3.3265E-18 2.5049E-18 1.8966E-18 1.4450E-18 1.1089E-18 8.5784E-19 6.6964E-19
  5.2783E-19 4.2016E-19 3.3806E-19 2.7485E-19 2.2571E-19 1.8726E-19 1.5683E-19
 10200501.0430 -6.2436E-02  2.5348E-14  2.2581E-14  2.0114E-14  1.7913E-14
  1.5951E-14 1.4200E-14 1.2637E-14 1.1242E-14 9.9962E-15 8.8832E-15 7.8884E-15
  6.9985E-15 6.2021E-15 5.4886E-15 4.8488E-15 4.2746E-15 3.7588E-15 3.2951E-15
  2.8780E-15 2.5027E-15 2.1653E-15 1.8623E-15 1.5909E-15 1.3488E-15 1.1340E-15
  9.4463E-16 7.7912E-16 6.3590E-16 5.1335E-16 4.0981E-16 3.2422E-16 2.6357E-16
  2.8265E-16 5.7467E-16 1.5081E-15 3.4264E-15 6.2960E-15 9.5750E-15 1.2469E-14
  1.4337E-14 1.4924E-14 1.4353E-14 1.2961E-14 1.1134E-14 9.1913E-15 7.3517E-15
  5.7345E-15 4.3848E-15 3.3001E-15 2.4526E-15 1.8047E-15 1.3174E-15 9.5567E-16
  6.8979E-16 4.9589E-16 3.5538E-16 2.5404E-16 1.8124E-16 1.2910E-16 9.1840E-17
  6.5270E-17 4.6350E-17 3.2894E-17 2.3333E-17 1.6544E-17 1.1727E-17 8.3102E-18
  5.8878E-18 4.1709E-18 2.9543E-18 2.0924E-18 1.4818E-18 1.0494E-18 7.4310E-19
  5.2620E-19 3.7261E-19 2.6385E-19 1.8684E-19 1.3231E-19 9.3695E-20 6.6355E-20
 10200501.0510 -5.1828E-02  7.2410E-15  6.4527E-15  5.7500E-15  5.1237E-15
  4.5653E-15 4.0675E-15 3.6237E-15 3.2280E-15 2.8752E-15 2.5606E-15 2.2800E-15
  2.0298E-15 1.8067E-15 1.6077E-15 1.4304E-15 1.2723E-15 1.1316E-15 1.0066E-15
  8.9566E-16 7.9768E-16 7.1160E-16 6.3658E-16 5.7190E-16 5.1687E-16 4.7065E-16
  4.3209E-16 3.9996E-16 3.7333E-16 3.5200E-16 3.3693E-16 3.3194E-16 3.5047E-16
  4.2653E-16 6.1694E-16 9.7648E-16 1.5103E-15 2.1432E-15 2.7413E-15 3.1742E-15
  3.3690E-15 3.3243E-15 3.0842E-15 2.7334E-15 2.3351E-15 1.9338E-15 1.5738E-15
  1.2595E-15 9.9984E-16 7.9319E-16 6.2725E-16 4.9844E-16 3.9569E-16 3.1571E-16
  2.5208E-16 1.9350E-16 1.5351E-16 1.2134E-16 9.4892E-17 7.4259E-17 5.7820E-17
  4.4790E-17 3.4536E-17 2.6508E-17 2.0262E-17 1.5428E-17 1.1710E-17 8.8609E-18
  6.6880E-18 5.0374E-18 3.7877E-18 2.8446E-18 2.1347E-18 1.6016E-18 1.2019E-18
  9.0274E-19 6.7914E-19 5.1197E-19 3.8708E-19 2.9380E-19 2.2402E-19 1.7179E-19
 10200501.0530 -3.9959E-02  2.2498E-14  2.0042E-14  1.7852E-14  1.5899E-14
  1.4157E-14 1.2602E-14 1.1215E-14 9.9772E-15 8.8716E-15 7.8839E-15 7.0011E-15
  6.2115E-15 5.5048E-15 4.8717E-15 4.3040E-15 3.7946E-15 3.3370E-15 2.9255E-15
  2.5554E-15 2.2224E-15 1.9229E-15 1.6540E-15 1.4131E-15 1.1982E-15 1.0074E-15
  8.3920E-16 6.9221E-16 5.6500E-16 4.5615E-16 3.6420E-16 2.8781E-16 2.2739E-16
  1.9214E-16 2.1489E-16 3.5762E-16 6.7783E-16 1.1687E-15 1.7357E-15 2.2394E-15
  2.5656E-15 2.6678E-15 2.5657E-15 2.3181E-15 1.9924E-15 1.6458E-15 1.3172E-15
  1.0280E-15 7.8639E-16 5.9208E-16 4.4018E-16 3.2398E-16 2.3656E-16 1.7163E-16
  1.2390E-16 8.9076E-17 6.3843E-17 4.5643E-17 3.2564E-17 2.3197E-17 1.6504E-17
  1.1730E-17 8.3301E-18 5.9120E-18 4.1938E-18 2.9738E-18 2.1080E-18 1.4940E-18
  1.0586E-18 7.4997E-19 5.3127E-19 3.7632E-19 2.6655E-19 1.8880E-19 1.3373E-19
  9.4724E-20 6.7100E-20 4.7536E-20 3.3681E-20 2.3868E-20 1.6917E-20 1.1994E-20
 10200501.0610 -3.4300E-02  4.6021E-15  4.1005E-15  3.6533E-15  3.2545E-15
  2.8989E-15 2.5818E-15 2.2990E-15 2.0467E-15 1.8216E-15 1.6206E-15 1.4413E-15
  1.2812E-15 1.1381E-15 1.0104E-15 8.9636E-16 7.9453E-16 7.0370E-16 6.2278E-16
  5.5086E-16 4.8719E-16 4.3112E-16 3.8213E-16 3.3979E-16 3.0365E-16 2.7318E-16
  2.4771E-16 2.2644E-16 2.0876E-16 1.9442E-16 1.8391E-16 1.8026E-16 1.9577E-16
  2.6257E-16 4.3329E-16 7.5668E-16 1.2358E-15 1.8031E-15 2.3399E-15 2.7302E-15
  2.9075E-15 2.8692E-15 2.6560E-15 2.3390E-15 1.9775E-15 1.6146E-15 1.2866E-15
  1.0019E-15 7.6745E-16 5.8140E-16 4.3502E-16 3.2370E-16 2.3876E-16 1.7581E-16
  1.2909E-16 9.0601E-17 6.5808E-17 4.7723E-17 3.4251E-17 2.4747E-17 1.7869E-17
  1.2900E-17 9.3115E-18 6.7250E-18 4.8603E-18 3.5159E-18 2.5475E-18 1.8494E-18
  1.3458E-18 9.8236E-19 7.1976E-19 5.2974E-19 3.9198E-19 2.9191E-19 2.1900E-19
  1.6567E-19 1.2650E-19 9.7594E-20 7.6149E-20 6.0100E-20 4.8003E-20 3.8806E-20
 10200501.0630 -2.7752E-02  1.6886E-14  1.5043E-14  1.3399E-14  1.1933E-14
  1.0626E-14 9.4591E-15 8.4181E-15 7.4888E-15 6.6590E-15 5.9176E-15 5.2549E-15
  4.6622E-15 4.1317E-15 3.6564E-15 3.2302E-15 2.8477E-15 2.5040E-15 2.1950E-15
  1.9171E-15 1.6669E-15 1.4420E-15 1.2400E-15 1.0591E-15 8.9773E-16 7.5451E-16
  6.2830E-16 5.1804E-16 4.2267E-16 3.4111E-16 2.7224E-16 2.1502E-16 1.6973E-16
  1.4378E-16 1.6418E-16 2.8222E-16 5.4570E-16 9.4973E-16 1.4171E-15 1.8334E-15
  2.1043E-15 2.1910E-15 2.1092E-15 1.9071E-15 1.6402E-15 1.3555E-15 1.0853E-15
  8.4725E-16 6.4828E-16 4.8819E-16 3.6299E-16 2.6720E-16 1.9512E-16 1.4158E-16
  1.0221E-16 7.3486E-17 5.2671E-17 3.7656E-17 2.6867E-17 1.9139E-17 1.3616E-17
  9.6777E-18 6.8728E-18 4.8777E-18 3.4601E-18 2.4535E-18 1.7392E-18 1.2325E-18
  8.7332E-19 6.1870E-19 4.3827E-19 3.1043E-19 2.1987E-19 1.5573E-19 1.1030E-19
  7.8119E-20 5.5332E-20 3.9194E-20 2.7765E-20 1.9672E-20 1.3940E-20 9.8802E-21
 10200501.0710 -2.4384E-02  3.2132E-15  2.8625E-15  2.5498E-15  2.2709E-15
  2.0222E-15 1.8002E-15 1.6022E-15 1.4254E-15 1.2676E-15 1.1267E-15 1.0008E-15
  8.8827E-16 7.8771E-16 6.9780E-16 6.1741E-16 5.4557E-16 4.8141E-16 4.2420E-16
  3.7332E-16 3.2824E-16 2.8852E-16 2.5381E-16 2.2380E-16 1.9817E-16 1.7656E-16
  1.5848E-16 1.4340E-16 1.3087E-16 1.2068E-16 1.1301E-16 1.0953E-16 1.1767E-16
  1.5900E-16 2.7399E-16 5.0893E-16 8.8166E-16 1.3508E-15 1.8214E-15 2.1883E-15
  2.3821E-15 2.3891E-15 2.2385E-15 1.9877E-15 1.6895E-15 1.3848E-15 1.1051E-15
  8.6120E-16 6.5940E-16 4.9854E-16 3.7224E-16 2.7601E-16 2.0292E-16 1.4871E-16
  1.0861E-16 7.6801E-17 5.5547E-17 4.0101E-17 2.8726E-17 2.0663E-17 1.4852E-17
  1.0671E-17 7.6647E-18 5.5069E-18 3.9581E-18 2.8467E-18 2.0498E-18 1.4780E-18
  1.0677E-18 7.7310E-19 5.6144E-19 4.0919E-19 2.9953E-19 2.2040E-19 1.6319E-19
  1.2169E-19 9.1496E-20 6.9431E-20 5.3245E-20 4.1284E-20 3.2390E-20 2.5727E-20
 10200501.0730 -2.0392E-02  1.2437E-14  1.1079E-14  9.8686E-15  8.7890E-15
  7.8259E-15 6.9666E-15 6.1998E-15 5.5152E-15 4.9039E-15 4.3577E-15 3.8695E-15
  3.4327E-15 3.0418E-15 2.6915E-15 2.3774E-15 2.0955E-15 1.8422E-15 1.6144E-15
  1.4095E-15 1.2251E-15 1.0594E-15 9.1052E-16 7.7725E-16 6.5841E-16 5.5302E-16
  4.6022E-16 3.7921E-16 3.0920E-16 2.4938E-16 1.9892E-16 1.5705E-16 1.2428E-16
  1.0778E-16 1.3325E-16 2.4951E-16 5.0258E-16 8.8884E-16 1.3359E-15 1.7352E-15
  1.9966E-15 2.0825E-15 2.0074E-15 1.8169E-15 1.5638E-15 1.2932E-15 1.0359E-15
  8.0899E-16 6.1919E-16 4.6639E-16 3.4685E-16 2.5536E-16 1.8649E-16 1.3533E-16
  9.7706E-17 7.0253E-17 5.0356E-17 3.6002E-17 2.5687E-17 1.8299E-17 1.3019E-17
  9.2531E-18 6.5712E-18 4.6637E-18 3.3082E-18 2.3458E-18 1.6628E-18 1.1784E-18
  8.3494E-19 5.9150E-19 4.1899E-19 2.9676E-19 2.1018E-19 1.4885E-19 1.0542E-19
  7.4658E-20 5.2874E-20 3.7448E-20 2.6524E-20 1.8788E-20 1.3310E-20 9.4305E-21
 10200501.0810 -1.8228E-02  2.3730E-15  2.1137E-15  1.8825E-15  1.6761E-15
  1.4921E-15 1.3278E-15 1.1812E-15 1.0503E-15 9.3331E-16 8.2880E-16 7.3538E-16
  6.5182E-16 5.7708E-16 5.1019E-16 4.5034E-16 3.9682E-16 3.4899E-16 3.0634E-16
  2.6840E-16 2.3480E-16 2.0522E-16 1.7940E-16 1.5709E-16 1.3805E-16 1.2201E-16
  1.0860E-16 9.7452E-17 8.8209E-17 8.0693E-17 7.5120E-17 7.3804E-17 8.7806E-17
  1.4858E-16 3.1123E-16 6.3110E-16 1.1186E-15 1.7087E-15 2.2786E-15 2.7036E-15
  2.9091E-15 2.8882E-15 2.6844E-15 2.3673E-15 2.0014E-15 1.6352E-15 1.3021E-15
  1.0155E-15 7.7998E-16 5.9296E-16 4.4706E-16 3.3571E-16 2.5116E-16 1.8781E-16
  1.4038E-16 1.0351E-16 7.7196E-17 5.7554E-17 4.2777E-17 3.1839E-17 2.3677E-17
  1.7588E-17 1.3051E-17 9.6738E-18 7.1617E-18 5.2965E-18 3.9132E-18 2.8885E-18
  2.1304E-18 1.5703E-18 1.1570E-18 8.5236E-19 6.2794E-19 4.6278E-19 3.4131E-19
  2.5198E-19 1.8633E-19 1.3806E-19 1.0257E-19 7.6459E-20 5.7230E-20 4.3049E-20
 10200501.0830 -1.5614E-02  9.2804E-15  8.2675E-15  7.3641E-15  6.5584E-15
  5.8397E-15 5.1984E-15 4.6260E-15 4.1150E-15 3.6587E-15 3.2509E-15 2.8864E-15
  2.5602E-15 2.2683E-15 2.0067E-15 1.7720E-15 1.5614E-15 1.3722E-15 1.2020E-15
  1.0489E-15 9.1119E-16 7.8740E-16 6.7630E-16 5.7690E-16 4.8831E-16 4.0983E-16
  3.4078E-16 2.8057E-16 2.2859E-16 1.8424E-16 1.4686E-16 1.1591E-16 9.1999E-17
  8.1937E-17 1.0983E-16 2.2186E-16 4.6227E-16 8.2907E-16 1.2548E-15 1.6369E-15
  1.8891E-15 1.9746E-15 1.9066E-15 1.7278E-15 1.4887E-15 1.2320E-15 9.8747E-16
  7.7156E-16 5.9077E-16 4.4512E-16 3.3111E-16 2.4381E-16 1.7809E-16 1.2925E-16
  9.3322E-17 6.7107E-17 4.8104E-17 3.4394E-17 2.4541E-17 1.7482E-17 1.2438E-17
  8.8405E-18 6.2783E-18 4.4558E-18 3.1608E-18 2.2412E-18 1.5887E-18 1.1259E-18
  7.9770E-19 5.6511E-19 4.0029E-19 2.8351E-19 2.0079E-19 1.4220E-19 1.0070E-19
  7.1312E-20 5.0501E-20 3.5764E-20 2.5328E-20 1.7939E-20 1.2706E-20 9.0008E-21
 10200501.0910 -1.4143E-02  1.8226E-15  1.6232E-15  1.4454E-15  1.2867E-15
  1.1450E-15 1.0186E-15 9.0564E-16 8.0477E-16 7.1462E-16 6.3402E-16 5.6192E-16
  4.9740E-16 4.3966E-16 3.8795E-16 3.4168E-16 3.0027E-16 2.6328E-16 2.3030E-16
  2.0098E-16 1.7505E-16 1.5225E-16 1.3237E-16 1.1523E-16 1.0062E-16 8.8333E-17
  7.8088E-17 6.9585E-17 6.2557E-17 5.6846E-17 5.2536E-17 5.0909E-17 5.8552E-17
  9.6094E-17 2.0483E-16 4.3532E-16 8.1144E-16 1.2952E-15 1.7895E-15 2.1829E-15
  2.3993E-15 2.4208E-15 2.2778E-15 2.0270E-15 1.7250E-15 1.4159E-15 1.1306E-15
  8.8285E-16 6.7797E-16 5.1446E-16 3.8664E-16 2.8894E-16 2.1487E-16 1.5948E-16
  1.1819E-16 8.6565E-17 6.3946E-17 4.7208E-17 3.4756E-17 2.5619E-17 1.8870E-17
  1.3890E-17 1.0216E-17 7.5086E-18 5.5144E-18 4.0474E-18 2.9688E-18 2.1765E-18
  1.5949E-18 1.1684E-18 8.5591E-19 6.2703E-19 4.5949E-19 3.3692E-19 2.4727E-19
  1.8169E-19 1.3374E-19 9.8660E-20 7.2981E-20 5.4175E-20 4.0385E-20 3.0254E-20
 10200501.0930 -1.2338E-02  7.0711E-15  6.2993E-15  5.6110E-15  4.9970E-15
  4.4492E-15 3.9604E-15 3.5242E-15 3.1346E-15 2.7867E-15 2.4758E-15 2.1978E-15
  1.9490E-15 1.7263E-15 1.5268E-15 1.3477E-15 1.1870E-15 1.0426E-15 9.1280E-16
  7.9602E-16 6.9101E-16 5.9667E-16 5.1206E-16 4.3642E-16 3.6908E-16 3.0948E-16
  2.5711E-16 2.1150E-16 1.7218E-16 1.3866E-16 1.1045E-16 8.7157E-17 6.9444E-17
  6.3629E-17 9.1781E-17 1.9636E-16 4.1864E-16 7.5784E-16 1.1527E-15 1.5084E-15
  1.7448E-15 1.8270E-15 1.7665E-15 1.6026E-15 1.3819E-15 1.1445E-15 9.1778E-16
  7.1742E-16 5.4950E-16 4.1413E-16 3.0813E-16 2.2693E-16 1.6577E-16 1.2032E-16
  8.6886E-17 6.2484E-17 4.4792E-17 3.2027E-17 2.2853E-17 1.6280E-17 1.1583E-17
  8.2328E-18 5.8468E-18 4.1496E-18 2.9436E-18 2.0872E-18 1.4795E-18 1.0485E-18
  7.4288E-19 5.2627E-19 3.7277E-19 2.6402E-19 1.8698E-19 1.3242E-19 9.3770E-20
  6.6403E-20 4.7022E-20 3.3298E-20 2.3581E-20 1.6700E-20 1.1827E-20 8.3770E-21
 10200501.1010 -1.1293E-02  1.4411E-15  1.2832E-15  1.1424E-15  1.0167E-15
  9.0450E-16 8.0429E-16 7.1477E-16 6.3478E-16 5.6326E-16 4.9928E-16 4.4202E-16
  3.9076E-16 3.4486E-16 3.0374E-16 2.6693E-16 2.3400E-16 2.0459E-16 1.7839E-16
  1.5513E-16 1.3457E-16 1.1654E-16 1.0085E-16 8.7344E-17 7.5862E-17 6.6221E-17
  5.8201E-17 5.1561E-17 4.6089E-17 4.1652E-17 3.8351E-17 3.7661E-17 4.7264E-17
  9.0898E-17 2.1467E-16 4.7241E-16 8.8606E-16 1.4101E-15 1.9383E-15 2.3522E-15
  2.5736E-15 2.5866E-15 2.4258E-15 2.1523E-15 1.8265E-15 1.4954E-15 1.1908E-15
  9.2724E-16 7.0978E-16 5.3650E-16 4.0146E-16 2.9844E-16 2.2066E-16 1.6268E-16
  1.1967E-16 8.7240E-17 6.3940E-17 4.6824E-17 3.4215E-17 2.5017E-17 1.8282E-17
  1.3353E-17 9.7474E-18 7.1120E-18 5.1864E-18 3.7808E-18 2.7550E-18 2.0069E-18
  1.4616E-18 1.0643E-18 7.7506E-19 5.6450E-19 4.1128E-19 2.9982E-19 2.1876E-19
  1.5978E-19 1.1689E-19 8.5674E-20 6.2947E-20 4.6392E-20 3.4319E-20 2.5500E-20
 10210606.0000 -1.2209E-01  1.4946E-13  1.3319E-13  1.1869E-13  1.0576E-13
  9.4238E-14 8.3967E-14 7.4809E-14 6.6644E-14 5.9364E-14 5.2871E-14 4.7080E-14
  4.1914E-14 3.7303E-14 3.3189E-14 2.9515E-14 2.6233E-14 2.3301E-14 2.0679E-14
  1.8333E-14 1.6232E-14 1.4350E-14 1.2662E-14 1.1148E-14 9.7880E-15 8.5670E-15
  7.4706E-15 6.4869E-15 5.6053E-15 4.8172E-15 4.1156E-15 3.4984E-15 2.9773E-15
  2.5917E-15 2.4153E-15 2.5260E-15 2.9383E-15 3.5524E-15 4.1808E-15 4.6357E-15
  4.8062E-15 4.6799E-15 4.3006E-15 3.7869E-15 3.2151E-15 2.6362E-15 2.1211E-15
  1.6659E-15 1.2893E-15 9.9125E-16 7.5122E-16 5.6876E-16 4.2568E-16 3.1965E-16
  2.3971E-16 1.6264E-16 1.2000E-16 8.8444E-17 6.3791E-17 4.6785E-17 3.4300E-17
  2.5148E-17 1.8445E-17 1.3546E-17 9.9613E-18 7.3389E-18 5.4214E-18 4.0185E-18
  2.9903E-18 2.2362E-18 1.6816E-18 1.2732E-18 9.7140E-19 7.4765E-19 5.8067E-19
  4.5551E-19 3.6122E-19 2.8957E-19 2.3470E-19 1.9233E-19 1.5925E-19 1.3317E-19
 10210501.0320 -6.8149E-02  7.3628E-14  6.5618E-14  5.8478E-14  5.2115E-14
  4.6443E-14 4.1387E-14 3.6881E-14 3.2864E-14 2.9283E-14 2.6090E-14 2.3244E-14
  2.0705E-14 1.8442E-14 1.6423E-14 1.4622E-14 1.3015E-14 1.1580E-14 1.0299E-14
  9.1538E-15 8.1300E-15 7.2138E-15 6.3931E-15 5.6571E-15 4.9963E-15 4.4025E-15
  3.8683E-15 3.3875E-15 2.9547E-15 2.5655E-15 2.2164E-15 1.9080E-15 1.6529E-15
  1.4907E-15 1.4936E-15 1.7398E-15 2.2510E-15 2.9422E-15 3.6407E-15 4.1648E-15
  4.4019E-15 4.3347E-15 4.0118E-15 3.5389E-15 2.9993E-15 2.4538E-15 1.9617E-15
  1.5316E-15 1.1766E-15 8.9496E-16 6.7185E-16 5.0225E-16 3.7184E-16 2.7527E-16
  2.0332E-16 1.4089E-16 1.0273E-16 7.4812E-17 5.3711E-17 3.8953E-17 2.8238E-17
  2.0467E-17 1.4842E-17 1.0770E-17 7.8231E-18 5.6916E-18 4.1498E-18 3.0334E-18
  2.2246E-18 1.6380E-18 1.2119E-18 9.0187E-19 6.7564E-19 5.1008E-19 3.8843E-19
  2.9859E-19 2.3203E-19 1.8227E-19 1.4483E-19 1.1649E-19 9.4764E-20 7.7963E-20
 10210501.0420 -4.3173E-02  3.7164E-14  3.3123E-14  2.9521E-14  2.6312E-14
  2.3451E-14 2.0901E-14 1.8629E-14 1.6604E-14 1.4800E-14 1.3191E-14 1.1758E-14
  1.0480E-14 9.3419E-15 8.3271E-15 7.4225E-15 6.6159E-15 5.8967E-15 5.2550E-15
  4.6822E-15 4.1705E-15 3.7130E-15 3.3033E-15 2.9358E-15 2.6056E-15 2.3083E-15
  2.0402E-15 1.7979E-15 1.5787E-15 1.3805E-15 1.2015E-15 1.0434E-15 9.1829E-16
  8.6383E-16 9.5078E-16 1.2594E-15 1.8192E-15 2.5553E-15 3.3019E-15 3.8778E-15
  4.1655E-15 4.1430E-15 3.8596E-15 3.4146E-15 2.8955E-15 2.3687E-15 1.8887E-15
  1.4708E-15 1.1259E-15 8.5162E-16 6.3609E-16 4.7217E-16 3.4742E-16 2.5504E-16
  1.8665E-16 1.3112E-16 9.4942E-17 6.8633E-17 4.9145E-17 3.5394E-17 2.5474E-17
  1.8329E-17 1.3190E-17 9.4942E-18 6.8380E-18 4.9307E-18 3.5604E-18 2.5756E-18
  1.8677E-18 1.3584E-18 9.9159E-19 7.2708E-19 5.3596E-19 3.9756E-19 2.9706E-19
  2.2380E-19 1.7022E-19 1.3079E-19 1.0162E-19 7.9910E-20 6.3601E-20 5.1238E-20
 10210501.0520 -2.9711E-02  2.0590E-14  1.8353E-14  1.6359E-14  1.4582E-14
  1.2998E-14 1.1587E-14 1.0330E-14 9.2093E-15 8.2110E-15 7.3216E-15 6.5293E-15
  5.8234E-15 5.1946E-15 4.6346E-15 4.1356E-15 3.6912E-15 3.2952E-15 2.9421E-15
  2.6273E-15 2.3461E-15 2.0948E-15 1.8698E-15 1.6678E-15 1.4861E-15 1.3221E-15
  1.1737E-15 1.0392E-15 9.1691E-16 8.0570E-16 7.0487E-16 6.1606E-16 5.5047E-16
  5.4313E-16 6.6254E-16 9.9079E-16 1.5644E-15 2.3181E-15 3.0910E-15 3.7010E-15
  4.0250E-15 4.0354E-15 3.7802E-15 3.3547E-15 2.8488E-15 2.3326E-15 1.8586E-15
  1.4462E-15 1.1053E-15 8.3379E-16 6.2121E-16 4.5940E-16 3.3690E-16 2.4617E-16
  1.7921E-16 1.2692E-16 9.1540E-17 6.5897E-17 4.7117E-17 3.3797E-17 2.4221E-17
  1.7351E-17 1.2427E-17 8.9010E-18 6.3771E-18 4.5720E-18 3.2808E-18 2.3571E-18
  1.6963E-18 1.2234E-18 8.8459E-19 6.4174E-19 4.6742E-19 3.4208E-19 2.5179E-19
  1.8657E-19 1.3934E-19 1.0498E-19 7.9886E-20 6.1459E-20 4.7841E-20 3.7696E-20
 10210501.0620 -2.1664E-02  1.2416E-14  1.1068E-14  9.8662E-15  8.7954E-15
  7.8413E-15 6.9911E-15 6.2337E-15 5.5589E-15 4.9579E-15 4.4225E-15 3.9457E-15
  3.5212E-15 3.1432E-15 2.8067E-15 2.5071E-15 2.2403E-15 2.0028E-15 1.7912E-15
  1.6025E-15 1.4341E-15 1.2836E-15 1.1487E-15 1.0275E-15 9.1832E-16 8.1959E-16
  7.3000E-16 6.4848E-16 5.7411E-16 5.0620E-16 4.4441E-16 3.9031E-16 3.5375E-16
  3.6636E-16 4.9261E-16 8.1375E-16 1.3718E-15 2.1111E-15 2.8795E-15 3.4975E-15
  3.8403E-15 3.8752E-15 3.6470E-15 3.2460E-15 2.7614E-15 2.2639E-15 1.8042E-15
  1.4039E-15 1.0725E-15 8.0805E-16 6.0134E-16 4.4385E-16 3.2495E-16 2.3684E-16
  1.7193E-16 1.2233E-16 8.8043E-17 6.3233E-17 4.5178E-17 3.2332E-17 2.3116E-17
  1.6518E-17 1.1798E-17 8.4260E-18 6.0181E-18 4.2999E-18 3.0739E-18 2.1993E-18
  1.5753E-18 1.1301E-18 8.1226E-19 5.8522E-19 4.2290E-19 3.0670E-19 2.2341E-19
  1.6361E-19 1.2057E-19 8.9500E-20 6.6998E-20 5.0635E-20 3.8677E-20 2.9883E-20
 10210501.0720 -1.6483E-02  8.0219E-15  7.1511E-15  6.3752E-15  5.6838E-15
  5.0677E-15 4.5189E-15 4.0300E-15 3.5946E-15 3.2068E-15 2.8615E-15 2.5541E-15
  2.2804E-15 2.0369E-15 1.8201E-15 1.6273E-15 1.4556E-15 1.3029E-15 1.1668E-15
  1.0455E-15 9.3728E-16 8.4046E-16 7.5366E-16 6.7560E-16 6.0515E-16 5.4133E-16
  4.8329E-16 4.3032E-16 3.8187E-16 3.3749E-16 2.9701E-16 2.6183E-16 2.4050E-16
  2.6132E-16 3.8430E-16 6.8872E-16 1.2204E-15 1.9323E-15 2.6814E-15 3.2934E-15
  3.6434E-15 3.6958E-15 3.4913E-15 3.1152E-15 2.6545E-15 2.1788E-15 1.7372E-15
  1.3521E-15 1.0329E-15 7.7779E-16 5.7850E-16 4.2655E-16 3.1199E-16 2.2707E-16
  1.6456E-16 1.1742E-16 8.4405E-17 6.0537E-17 4.3232E-17 3.0898E-17 2.2059E-17
  1.5738E-17 1.1223E-17 8.0008E-18 5.7035E-18 4.0664E-18 2.9002E-18 2.0696E-18
  1.4780E-18 1.0567E-18 7.5657E-19 5.4264E-19 3.9008E-19 2.8119E-19 2.0339E-19
  1.4773E-19 1.0784E-19 7.9189E-20 5.8559E-20 4.3655E-20 3.2847E-20 2.4971E-20
 10210501.0820 -1.2957E-02  5.4752E-15  4.8812E-15  4.3519E-15  3.8803E-15
  3.4601E-15 3.0858E-15 2.7525E-15 2.4556E-15 2.1912E-15 1.9558E-15 1.7464E-15
  1.5599E-15 1.3941E-15 1.2465E-15 1.1153E-15 9.9848E-16 8.9455E-16 8.0200E-16
  7.1951E-16 6.4586E-16 5.7996E-16 5.2084E-16 4.6763E-16 4.1954E-16 3.7590E-16
  3.3614E-16 2.9979E-16 2.6647E-16 2.3587E-16 2.0796E-16 1.8416E-16 1.7296E-16
  2.0239E-16 3.3206E-16 6.4074E-16 1.1742E-15 1.8861E-15 2.6349E-15 3.2476E-15
